 , , ,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,
 , , ,mean,variance,skewness,kurtosis,median,minimum,10th percentile,90th percentile,maximum,Interquartile range,mode,range,Mean absolute deviation,Robust mean absolute deviation,Median absolut deviation,Coefficient of variation,Quartile coefficient,Entropy,Uniformity,Maximum histogram gradient,Maximum histogram gradient grey level,Minimum histogram gradient,Minimum histogram gradient grey level,joint maximum,joint average,joint variance,joint entropy,difference average,difference variance,difference entropy,sum average,sum variance,sum entropy,angular second moment,contrast,dissimilarity,inverse difference,inverse difference normalised,inverse difference moment,inverse difference moment normalised,inverse variance,correlation,autocorrelation,cluster tendency,cluster shade,cluster prominence,first measure of information correlation,second measure of information correlation,SRE,LRE,LGRE,HGRE,SRLE,SRHE,LRLE,LRHE,GNU,GNUN,RLNU,RLNUN,RP,GLV,RLV,RE,
148,CT,pvp,17.6142,31.6624,-0.381226,0.238961,17.6667,1,9.88889,24.3333,32,7.33333,17.2222,31,4.43057,3.21329,4.41077,0.320634,0.206017,4.43296,0.0549936,12.1667,14.6667,-9.38889,21.5556,0.0146536,17.7587,30.0385,7.94639,3.76669,8.91385,3.33975,35.5174,96.6727,5.18788,0.00525352,23.4814,3.76669,0.32593,0.900671,0.232513,0.978724,0.238688,0.607951,335.29,96.6727,-363.005,29997.2,-0.194169,0.899012,0.937518,1.28933,0.0128881,342.931,0.0121325,321.235,0.0161018,443.062,26.7984,0.0540302,416.96,0.849221,0.917715,32.2762,0.100411,4.82898,
149,CT,ap,
149,CT,pvp,
150,CT,ap,
150,CT,pvp,
151,CT,ap,16.6123,28.1879,-0.00097823,-0.00197662,16.5,1,9.95,23.3,32,7.1,16.1,31,4.22394,3.05973,4.21148,0.319642,0.214073,4.4273,0.0545463,29.525,12.5,-27.55,19.95,0.0104399,16.597,27.0673,8.44437,4.4448,12.0267,3.58667,33.194,76.1667,5.13195,0.00382465,32.1024,4.4448,0.295057,0.885571,0.200817,0.971434,0.209057,0.407372,286.671,76.1667,36.2782,17534.8,-0.0810523,0.692376,0.946565,1.24112,0.00931461,305.137,0.00900997,289.441,0.010701,375.487,97.1534,0.0536488,1579.22,0.868993,0.929432,28.9026,0.082904,4.81356,
151,CT,pvp,
152,CT,ap,
152,CT,pvp,
153,CT,ap,
153,CT,pvp,
154,CT,ap,
154,CT,pvp,
155,CT,ap,
155,CT,pvp,
156,CT,ap,16.0787,36.3446,0.0296034,-0.22675,15.8,1,8.2,24.2,32,8.6,16,31,4.8726,3.77711,4.85428,0.375091,0.263947,4.46763,0.0522604,4.2,12,-4.3,18.8,0.0194797,16.5026,34.0138,7.45985,4.38351,12.9549,3.49095,33.0052,103.273,5.1044,0.00677957,32.7821,4.38351,0.303469,0.887612,0.210855,0.971348,0.219379,0.521574,290.343,103.273,-94.8119,29620.3,-0.313195,0.965534,0.947009,1.23995,0.0193075,294.517,0.0180291,278.197,0.0245618,367.199,8.93185,0.0514504,153.159,0.871053,0.93032,36.9197,0.0821811,4.74983,
156,CT,pvp,
157,CT,ap,
157,CT,pvp,
158,CT,ap,
158,CT,pvp,
159,CT,ap,
159,CT,pvp,
160,CT,ap,
160,CT,pvp,
161,CT,ap,
161,CT,pvp,18.1425,46.3664,-0.534108,0.13159,19,1,7.5,25.5,32,8,18.5,31,5.29966,3.8371,5.21464,0.383454,0.224432,4.44896,0.0541309,3.5,15,-3.25,22,0.0236974,18.7463,40.9874,7.08946,5.02987,15.1426,3.61433,37.4926,122.281,4.95819,0.00883925,41.6689,5.02987,0.280285,0.873642,0.187003,0.963797,0.184952,0.501213,377.193,122.281,-666.535,49069.7,-0.382899,0.981968,0.951766,1.21547,0.0265476,378.487,0.0263957,356.775,0.0272114,475.267,5.95271,0.0526618,104.785,0.882301,0.936704,47.9272,0.07295,4.69263,
162,CT,ap,20.0594,48.2517,-0.877834,0.501915,21.5,1,9.5,27.5,32,8,23,31,5.34436,3.66461,5.25402,0.346425,0.190017,4.34477,0.0582808,2.25,16.5,-2,14,0.0345695,20.9181,41.5694,6.41552,5.20539,20.6418,3.49096,41.8362,117.897,4.65479,0.0129779,48.3809,5.20539,0.273175,0.87131,0.179491,0.960636,0.191236,0.403683,455.189,117.897,-1174.71,56159.5,-0.505309,0.993123,0.962225,1.18341,0.0327803,449.56,0.0297002,431.978,0.0451598,537.651,3.51254,0.0570192,55.9922,0.907198,0.948035,48.5833,0.0681271,4.48904,
162,CT,pvp,20.8837,40.6143,-0.798625,0.839901,21.5,1,13,28.5,32,7,21,31,4.85319,3.38621,4.79211,0.305164,0.162791,4.30655,0.0600192,2.25,16,-1.75,23,0.0342895,21.7891,33.8449,6.53033,4.8271,17.2974,3.52324,43.5783,94.1198,4.66154,0.0123328,41.2598,4.8271,0.292664,0.87918,0.203475,0.964775,0.228943,0.387779,488.053,94.1198,-611.388,36202.3,-0.443768,0.987592,0.957273,1.18841,0.0217952,472.793,0.020597,449.879,0.0266158,575.955,4.34083,0.0588193,66.2555,0.894693,0.943767,41.3854,0.0638128,4.47834,
163,CT,ap,19.2441,45.5142,-0.628096,0.208714,20.625,1,9.375,26.75,32,8.5,22.375,31,5.33836,3.81753,5.16998,0.35178,0.218912,4.50102,0.0537128,7.0625,17.125,-8.625,23.5,0.0208659,19.6929,43.8294,7.65676,4.12846,11.8607,3.45732,39.3857,145.862,5.20825,0.00650436,29.4556,4.12846,0.318751,0.893355,0.227421,0.973923,0.230281,0.635265,422.585,145.862,-1614.06,82020.8,-0.278346,0.952539,0.939541,1.28784,0.0167383,417.739,0.015816,388.701,0.020704,559.631,14.6898,0.0521,236.642,0.854098,0.919267,45.8997,0.102406,4.85464,
163,CT,pvp,
164,CT,ap,
164,CT,pvp,
165,CT,ap,
165,CT,pvp,
166,CT,ap,
166,CT,pvp,
167,CT,ap,
167,CT,pvp,
168,CT,ap,
168,CT,pvp,
169,CT,ap,
169,CT,pvp,
170,CT,ap,
170,CT,pvp,
171,CT,ap,
171,CT,pvp,
172,CT,ap,
172,CT,pvp,
173,CT,ap,
173,CT,pvp,
174,CT,ap,
174,CT,pvp,
175,CT,ap,
175,CT,pvp,
176,CT,ap,
176,CT,pvp,
177,CT,ap,
177,CT,pvp,
178,CT,ap,
178,CT,pvp,
179,CT,ap,
179,CT,pvp,
180,CT,ap,16.835,38.9499,-0.16104,-0.167118,17.2857,1,8.71429,24.5714,32,8.71429,16,31,4.9962,3.63013,4.96752,0.373327,0.258199,4.52573,0.0503521,4.64286,14.5714,-4.35714,20.5714,0.0199461,17.3687,36.1053,7.51572,4.63196,12.9752,3.55633,34.7375,109.531,5.09789,0.00663868,34.89,4.63196,0.289167,0.88161,0.195246,0.969176,0.20131,0.508356,323.078,109.531,-223.87,34687.8,-0.320977,0.963717,0.951083,1.22001,0.0192751,323.789,0.0188976,306.884,0.0209206,398.53,8.85505,0.0495587,157.77,0.88028,0.935644,39.6795,0.0755141,4.77945,
180,CT,pvp,
181,CT,ap,
181,CT,pvp,
182,CT,ap,
182,CT,pvp,
183,CT,ap,
183,CT,pvp,
184,CT,ap,
184,CT,pvp,
185,CT,ap,
185,CT,pvp,
186,CT,ap,22.7394,50.8757,-1.21472,0.980588,25,1,11.5,30,32,8.5,26.5,31,5.57572,3.94517,5.31513,0.313871,0.183333,4.42591,0.0577926,5.75,26,-6.75,28.5,0.0342166,23.7674,40.1791,7.10956,3.24715,12.0351,3.18703,47.5348,137.921,5.04306,0.00997898,22.7952,3.24715,0.393812,0.915476,0.315122,0.980328,0.305487,0.71122,594.023,137.921,-2037.73,83208.5,-0.333617,0.968598,0.908687,1.49208,0.0227301,547.598,0.0220627,483.441,0.0256107,902.493,10.0096,0.0534526,147.465,0.789251,0.874805,53.161,0.183259,4.93975,
186,CT,pvp,
187,CT,ap,
187,CT,pvp,
188,CT,ap,
188,CT,pvp,
189,CT,ap,
189,CT,pvp,
190,CT,ap,
190,CT,pvp,
191,CT,ap,
191,CT,pvp,
192,CT,ap,
192,CT,pvp,
193,CT,ap,
193,CT,pvp,
195,CT,ap,
195,CT,pvp,
196,CT,ap,
196,CT,pvp,
197,CT,ap,
197,CT,pvp,
198,CT,ap,18.686,37.3272,-0.479813,0.0820296,19.2,1,11,26.2,32,9.2,18.2,31,4.88814,3.64669,4.86149,0.326957,0.24384,4.37706,0.0561024,3.7,15.6,-3.5,22.8,0.0228541,19.4331,33.3309,7.04458,4.59197,13.4792,3.46096,38.8663,97.9432,4.90618,0.00896944,35.3804,4.59197,0.291794,0.882921,0.197301,0.96915,0.203385,0.4756,395.689,97.9432,-516.101,30525,-0.362308,0.973036,0.953266,1.21613,0.018958,386.112,0.0184299,366.642,0.0211486,477.397,6.58177,0.0552131,106.915,0.885179,0.937218,37.707,0.0762542,4.60713,
198,CT,pvp,
199,CT,ap,
199,CT,pvp,
200,CT,ap,
200,CT,pvp,
